id1	id2	reg	chr1	loc1	chr2	loc2
YOR174W	YHR061C	binding enriched	15	659174	8	222006
YLR403W	YDR324C	+	12	926593	4	1115598
YJL127C	YGR107W	?	10	183259	7	702891
YOR229W	YLL026W	-	15	769110	12	89986
YJL127C	YLR143W	?	10	183259	12	428357
YER159C	YGR111W	binding enriched	5	491744	7	716429
YOL067C	YOL065C	+	15	202251	15	205308
YGR116W	YMR009W	binding enriched	7	722586	13	284371
YJL127C	YOR333C	?	10	183259	15	944749
YDR259C	YEL062W	binding enriched	4	975206	5	35330
YOR028C	YDR171W	+	15	383976	4	807184
YLR403W	YKR054C	?	12	926593	11	541786
YJL127C	YKR080W	?	10	183259	11	590876
YJL127C	YLR293C	+	10	183259	12	721100
YIL131C	YIL009W	binding enriched	9	101508	9	340386
YOR110W	YLR200W	binding enriched	15	529594	12	549184
YPL254W	YIL117C	+	16	70218	9	141091
YNL103W	YIL047C	?	14	428744	9	266469
YIL131C	YDR288W	binding enriched	9	101508	4	1037650
YKR099W	YLR157C-A	-	11	637068	12	480940
YGR116W	YMR012W	binding enriched	7	722586	13	293050
YDL170W	YGL033W	binding enriched	4	157111	7	436013
YJL056C	YKR042W	?	10	331752	11	520075
YML007W	YLR312C	binding enriched	13	254824	12	758235
YDL005C	YOR320C	binding enriched	4	441661	15	914356
YIL101C	YAL043C	binding enriched	9	176278	1	59873
YJL127C	YMR050C	-	10	183259	13	375691
YDR207C	YBL033C	binding enriched	4	866267	2	159174
YNL330C	YDR297W	binding enriched	14	18651	4	1057075
YLR403W	YER145C	-	12	926593	5	461133
YNL236W	YLR357W	+	14	208392	12	842665
YPL075W	YER086W	+	16	413808	5	329342
YMR037C	YKL047W	binding enriched	13	345460	11	350238
YDR259C	YLR079W	binding enriched	4	975206	12	287247
YMR037C	YDR075W	binding enriched	13	345460	4	597619
YLR403W	YBL060W	?	12	926593	2	108963
YCR081W	YFL067W	+	3	256512	6	1099
YLR451W	YER018C	binding enriched	12	1037423	5	192291
YPR086W	YBR235W	binding enriched	16	710619	2	688582
YPR104C	YMR227C	binding enriched	16	735028	13	723499
YLR223C	YIL018W	bound	12	583861	9	317350
YLR071C	YER150W	binding enriched	12	277002	5	468593
YIL101C	YPL038W-A	binding enriched	9	176278	16	480277
YLR403W	YML133C	?	12	926593	13	2572
YER040W	YKL216W	+	5	230891	11	25687
YBR049C	YML102W	binding enriched	2	335602	13	68997
YBR049C	YLR309C	binding enriched	2	335602	12	750401
YIL131C	YPL265W	binding enriched	9	101508	16	41956
YIL101C	YKR068C	binding enriched	9	176278	11	570618
YLR176C	YJR151C	binding enriched	12	509014	10	713997
YIR018W	YNL230C	?	9	384977	14	218092
YJL127C	YIR019C	?	10	183259	9	391623
YOR174W	YLR271W	binding enriched	15	659174	12	683149
YLR071C	YDR077W	binding enriched	12	277002	4	601301
YOR110W	YBR251W	binding enriched	15	529594	2	721851
YIL036W	YJR147W	+	9	286547	10	704734
YOR174W	YER145C	binding enriched	15	659174	5	461133
YPL254W	YLR355C	+	16	70218	12	838659
YIL101C	YGR019W	binding enriched	9	176278	7	525936
YNL216W	YKL097C	binding enriched	14	242930	11	258708
YDL005C	YPR010C	binding enriched	4	441661	16	579390
YPL075W	YIL069C	+	16	413808	9	231961
YBR081C	YGL070C	binding enriched	2	403252	7	374643
YIR023W	YIL129C	+	9	401233	9	109672
YJL056C	YDR041W	binding enriched	10	331752	4	540108
YDR423C	YMR230W	+	4	1318660	13	732777
YDL005C	YER163C	binding enriched	4	441661	5	503433
YLR403W	YLR373C	?	12	926593	12	870014
YLR403W	YDR498C	-	12	926593	4	1446418
YLR223C	YOR344C	bound	12	583861	15	977631
YDR207C	YGR194C	binding enriched	4	866267	7	886974
YOR344C	YGR280C	-	15	977631	7	1051317
YLR403W	YKL104C	?	12	926593	11	244296
YIL036W	YIL133C	+	9	286547	9	98971
YDR253C	YPR194C	bound	4	964277	16	925620
YPR086W	YNR010W	binding enriched	16	710619	14	643968
YOR110W	YFR057W	binding enriched	15	529594	6	269288
YJL127C	YJL182C	?	10	183259	10	85593
YOL004W	YEL012W	-	15	319243	5	132161
YJL127C	YJL013C	+	10	183259	10	410266
YIL131C	YJR073C	binding enriched	9	101508	10	572625
YDR259C	YGL150C	binding enriched	4	975206	7	223338
YPR086W	YDR178W	binding enriched	16	710619	4	818222
YGR246C	YOR096W	binding enriched	7	983377	15	506280
YLR403W	YPL019C	?	12	926593	16	515764
YHR058C	YOR261C	binding enriched	8	219440	15	816423
YIL101C	YDR494W	binding enriched	9	176278	4	1437472
YJL127C	snR75	?	10	183259	13	297962
YDR423C	YBL018C	+	4	1318660	2	186236
YIL036W	YBR072W	-	9	286547	2	382352
YDR397C	YMR105C	binding enriched	4	1266632	13	476751
YGL254W	YDR019C	+	7	22753	4	484764
YGR104C	YIL101C	binding enriched	7	697906	9	176278
YDR259C	YGR188C	binding enriched	4	975206	7	873576
YGR252W	YLR152C	binding enriched	7	997528	12	443823
YER111C	YMR104C	-	5	384235	13	474436
YIL036W	YBL113C	+	9	286547	2	1469
YGR116W	YCR061W	binding enriched	7	722586	3	226510
YJL127C	YMR306W	?	10	183259	13	883837
YIL131C	YCR052W	binding enriched	9	101508	3	215719
YLR403W	YDL117W	?	12	926593	4	249909
YJL127C	YPL113C	?	10	183259	16	336548
YKR099W	YKL030W	+	11	637068	11	382800
YBR083W	YMR211W	+	2	409899	13	689796
YLR071C	YBL011W	binding enriched	12	277002	2	204677
YPR086W	YOR064C	binding enriched	16	710619	15	446408
YDR253C	YGR281W	bound	4	964277	7	1055040
YDR392W	YGR161W-A	+	4	1259202	7	812396
YDR423C	YAL013W	-	4	1318660	1	129878
YGR252W	YNL230C	binding enriched	7	997528	14	218092
YOR110W	YOL060C	binding enriched	15	529594	15	215077
YIL036W	YGR177C	+	9	286547	7	849632
YOR174W	YNR021W	binding enriched	15	659174	14	668984
YPR086W	YDL199C	binding enriched	16	710619	4	102321
YPL075W	YOL121C	+	16	413808	15	92438
YPR086W	YBL050W	binding enriched	16	710619	2	125622
YGR252W	YLR253W	binding enriched	7	997528	12	643481
YDR253C	YHL006C	bound	4	964277	8	98569
YPL254W	YBR187W	+	16	70218	2	603055
YDL005C	YLR137W	binding enriched	4	441661	12	417557
YNL068C	YPL014W	binding enriched	14	496995	16	528119
YBR049C	YMR314W	binding enriched	2	335602	13	902061
YGR252W	YOR231W	binding enriched	7	997528	15	773364
YJL103C	YGR161C-C	+	10	229953	7	822354
YIL101C	YDR296W	binding enriched	9	176278	4	1055552
YDL170W	YOR052C	+	4	157111	15	426998
YDR259C	YDL143W	binding enriched	4	975206	4	200789
YDR463W	YOR159C	binding enriched	4	1387595	15	633424
YIL101C	YER087C-B	binding enriched	9	176278	5	332706
YGR252W	YPR063C	binding enriched	7	997528	16	678066
YNL330C	YPL145C	binding enriched	14	18651	16	279047
YDL170W	YKR084C	binding enriched	4	157111	11	597972
YDR463W	YNR023W	binding enriched	4	1387595	14	671268
YDR259C	YKL181W	binding enriched	4	975206	11	107957
YPR104C	YDR210W	binding enriched	16	735028	4	871187
YLR403W	YMR134W	?	12	926593	13	538194
YPL075W	YLR162W-A	-	16	413808	12	490500
YJL127C	YDR522C	?	10	183259	4	1484549
YOR110W	YDL153C	binding enriched	15	529594	4	182102
YJL127C	YLR061W	+	10	183259	12	263571
YPR086W	YDR173C	binding enriched	16	710619	4	811098
YDR259C	YCR038C	binding enriched	4	975206	3	198585
YNL330C	YAL001C	binding enriched	14	18651	1	149380
YLR403W	YLR014C	?	12	926593	12	173625
YDL005C	YBL051C	binding enriched	4	441661	2	123756
YIR018W	YPL268W	?	9	384977	16	36540
YIL101C	YNL335W	binding enriched	9	176278	14	11790
YBR049C	YPL018W	binding enriched	2	335602	16	518205
YHR206W	YMR251W-A	binding enriched	8	513666	13	774841
YGR252W	YHR028C	binding enriched	7	997528	8	166206
YIL131C	YLR327C	binding enriched	9	101508	12	783257
YIR023W	YOR220W	+	9	401233	15	755726
YDR259C	YNL107W	binding enriched	4	975206	14	420438
YHR084W	YHR156C	+	8	275207	8	411895
YLR071C	YOR274W	binding enriched	12	277002	15	838317
YHR206W	YJL042W	binding enriched	8	513666	10	363347
YDR253C	YJL100W	bound	4	964277	10	238174
YPR086W	YIL087C	binding enriched	16	710619	9	199882
YDR253C	YDR047W	bound	4	964277	4	552404
YNL236W	YBR162C	+	14	208392	2	563886
YMR037C	YKL096W-A	binding enriched	13	345460	11	259392
YIL101C	YJR106W	binding enriched	9	176278	10	625926
YDR392W	YGR197C	binding enriched	4	1259202	7	893318
YBR112C	YDR405W	binding enriched	2	464320	4	1278041
YDR259C	YGR214W	binding enriched	4	975206	7	921181
YDR253C	YBR022W	bound	4	964277	2	284004
YOR110W	YLL001W	binding enriched	15	529594	12	149026
YLR451W	YPR179C	binding enriched	12	1037423	16	894780
YPR104C	YLR406C-A	binding enriched	16	735028	12	932280
YNL216W	YMR116C	+	14	242930	13	500072
YNL216W	YLR120C	binding enriched	14	242930	12	387365
YER159C	YBR169C	binding enriched	5	491744	2	574955
YPL254W	YDL023C	+	16	70218	4	411921
YGR252W	YCR068W	binding enriched	7	997528	3	237995
YOR174W	YFR018C	binding enriched	15	659174	6	183676
YPL075W	YHR010W	+	16	413808	8	127006
YGR252W	YBL015W	binding enriched	7	997528	2	194912
YDL005C	YBL064C	binding enriched	4	441661	2	100763
YIL101C	YOR147W	binding enriched	9	176278	15	607541
YIR018W	YER052C	binding enriched	9	384977	5	257166
YML007W	YDR510W	binding enriched	13	254824	4	1469552
YDL020C	YIL075C	+	4	415910	9	219281
YLR176C	YBR086C	binding enriched	12	509014	2	421621
YDR463W	YGR059W	binding enriched	4	1387595	7	608332
YOR110W	YIL159W	binding enriched	15	529594	9	43888
YJR127C	YDR385W	binding enriched	10	660988	4	1244494
YPL075W	YLR390W-A	+	16	413808	12	904082
YDL005C	YNL149C	binding enriched	4	441661	14	349561
YDL170W	YHL009C	binding enriched	4	157111	8	84564
YIL036W	YIL129C	-	9	286547	9	109672
YPR104C	YPL283C	binding enriched	16	735028	16	3143
YPL254W	YLR131C	binding enriched	16	70218	12	405666
YDR207C	YJL044C	binding enriched	4	866267	10	358988
YLR403W	YNL180C	?	12	926593	14	300151
YOL148C	YHR143W	+	15	46667	8	385998
YDR463W	YPL056C	binding enriched	4	1387595	16	453582
YDL005C	YCL025C	binding enriched	4	441661	3	76968
YDR253C	YMR070W	bound	4	964277	13	409890
YOR110W	YBR120C	binding enriched	15	529594	2	480679
YIL101C	YPL166W	binding enriched	9	176278	16	237658
YOR174W	YHL035C	binding enriched	15	659174	8	30367
YML007W	YMR135C	binding enriched	13	254824	13	539372
YLR176C	YLR347C	binding enriched	12	509014	12	825120
YIL036W	YDR064W	+	9	286547	4	579955
YJL127C	YCL022C	?	10	183259	3	81827
YOR110W	YBR271W	binding enriched	15	529594	2	745481
YGR252W	YOL045W	binding enriched	7	997528	15	245149
YDR207C	YCL064C	+	4	866267	3	16339
YER159C	YDR258C	binding enriched	5	491744	4	973025
YOR110W	YIR039C	binding enriched	15	529594	9	431304
YDR463W	YKL004W	binding enriched	4	1387595	11	436182
YJL127C	YML040W	-	10	183259	13	197289
YLR071C	YAL005C	binding enriched	12	277002	1	140467
YBR049C	YER105C	binding enriched	2	335602	5	369925
YNL216W	YDL138W	binding enriched	14	242930	4	214496
YOR110W	YJL217W	binding enriched	15	529594	10	23431
YDR259C	YEL021W	binding enriched	4	975206	5	116568
YDR463W	YKL079W	binding enriched	4	1387595	11	287588
YDR259C	YJR002W	binding enriched	4	975206	10	439755
YOL148C	YMR205C	+	15	46667	13	673326
YLR223C	YHR021C	bound	12	583861	8	148270
YDR448W	YPL061W	binding enriched	4	1356717	16	433339
YOL148C	YBR143C	+	15	46667	2	531525
YDL005C	YLR247C	binding enriched	4	441661	12	631019
YKL185W	YLR344W	binding enriched	11	95382	12	819727
YLR403W	YDR321W	?	12	926593	4	1109274
YPR086W	YLR081W	binding enriched	16	710619	12	291074
YDR392W	YOR228C	binding enriched	4	1259202	15	767323
YOR110W	YLR010C	binding enriched	15	529594	12	167561
YLR131C	YGR057C	-	12	405666	7	605137
YML007W	YDL106C	binding enriched	13	254824	4	271061
YLR403W	YPL067C	+	12	926593	16	425549
YOR174W	YPL143W	binding enriched	15	659174	16	282546
YPL075W	YOR385W	+	16	413808	15	1065479
YBR049C	YEL042W	binding enriched	2	335602	5	74549
YOR174W	YPL049C	binding enriched	15	659174	16	463160
YDR259C	YHL010C	binding enriched	4	975206	8	82842
YPL248C	YEL076C-A	+	16	81033	5	4649
YDR259C	YDR222W	binding enriched	4	975206	4	910677
YLR403W	YKR026C	?	12	926593	11	489196
YDR463W	YDR077W	+	4	1387595	4	601301
YDR123C	YOR383C	-	4	699011	15	1060748
YDR463W	YOR375C	+	4	1387595	15	1042360
YJL127C	YBR090C	?	10	183259	2	426695
YNL199C	YJL052W	+	14	265728	10	338770
YGR252W	YLR460C	binding enriched	7	997528	12	1060322
YIL131C	YKL151C	binding enriched	9	101508	11	165423
YML007W	YPL017C	binding enriched	13	254824	16	519483
YOR028C	YDR086C	-	15	383976	4	617049
YNL103W	YDR247W	?	14	428744	4	956705
YER040W	YOL156W	binding enriched	5	230891	15	26124
YPL075W	YMR303C	+	16	413808	13	873814
YGR252W	YPL177C	binding enriched	7	997528	16	213502
YLR403W	YML056C	+	12	926593	13	163185
YIL101C	YGL130W	binding enriched	9	176278	7	266834
YDL170W	YDR001C	binding enriched	4	157111	4	451347
YPL075W	YJL134W	-	16	413808	10	158802
YIL036W	YIL148W	+	9	286547	9	69118
YNL216W	YLR062C	+	14	242930	12	263765
YJL127C	YML090W	?	10	183259	13	90937
YPL075W	YGR210C	+	16	413808	7	914120
YDL005C	YAL044W-A	binding enriched	4	441661	1	57684
YOR174W	YDR487C	binding enriched	15	659174	4	1428667
YEL009C	YGR169C	-	5	139340	7	835296
YOR174W	YBR237W	binding enriched	15	659174	2	693243
YGL071W	YMR186W	+	7	373048	13	633413
YIL131C	YKL045W	binding enriched	9	101508	11	354286
YER040W	YEL076C-A	binding enriched	5	230891	5	4649
YLR418C	YDL241W	+	12	957504	4	20820
YDR259C	YKL082C	binding enriched	4	975206	11	281677
YLR176C	YMR211W	binding enriched	12	509014	13	689796
YDR362C	YML071C	binding enriched	4	1197688	13	130660
YPR086W	YNL138W	binding enriched	16	710619	14	367531
YPL075W	YLR044C	+	16	413808	12	233235
YPR104C	YDL216C	binding enriched	16	735028	4	69658
YDR253C	YMR194C-A	bound	4	964277	13	653024
YOR174W	YOL166W-A	binding enriched	15	659174	15	662
YDL005C	YBR230W-A	binding enriched	4	441661	2	680462
YOR110W	YPL071C	binding enriched	15	529594	16	420283
YOR110W	YLR174W	binding enriched	15	529594	12	505210
YNL314W	YBR007C	+	14	44830	2	249911
YBL103C	YCR021C	+	2	22806	3	156608
YPR104C	YLR075W	binding enriched	16	735028	12	283259
YER159C	YEL051W	binding enriched	5	491744	5	58763
YHR041C	YOL058W	-	8	189497	15	219842
YDR392W	YMR194C-B	binding enriched	4	1259202	13	652740
YLR071C	YKL215C	binding enriched	12	277002	11	28757
YIL036W	YBL027W	+	9	286547	2	168899
YKL112W	YLR390W-A	+	11	227667	12	904082
YML099C	YOR034C	+	13	75719	15	395961
YJL056C	YJL059W	binding enriched	10	331752	10	325577
YIL101C	YMR042W	binding enriched	9	176278	13	352869
YER159C	YMR188C	binding enriched	5	491744	13	636647
YIL131C	YPR099C	+	9	101508	16	729935
YLR176C	YBL041W	binding enriched	12	509014	2	141609
YDR259C	YEL040W	binding enriched	4	975206	5	78754
YPL075W	YBR096W	+	16	413808	2	436367
YPR086W	YMR258C	binding enriched	16	710619	13	783450
YPR086W	YGR243W	binding enriched	16	710619	7	977556
YBL103C	YIL094C	+	2	22806	9	187074
YDR397C	YBR182C-A	binding enriched	4	1266632	2	595458
YOR174W	YAL064W-B	binding enriched	15	659174	1	12236
YJL127C	YGR115C	?	10	183259	7	720761
YJL127C	YGR027W-B	-	10	183259	7	538691
YDR253C	YHR009C	bound	4	964277	8	124894
YOL108C	YGL043W	binding enriched	15	111658	7	417947
YLR403W	YKL176C	?	12	926593	11	116743
YMR037C	YHR043C	binding enriched	13	345460	8	193175
YBR049C	YGR043C	binding enriched	2	335602	7	580935
YDR253C	YOR162C	bound	4	964277	15	640776
YLR403W	YGL174W	-	12	926593	7	174945
YPL075W	YMR318C	+	16	413808	13	911602
YPL254W	YBR078W	binding enriched	16	70218	2	393932
YLR403W	YHR134W	?	12	926593	8	372153
YBR049C	YJR016C	+	2	335602	10	465329
YEL009C	YOR332W	?	5	139340	15	944006
YOL148C	YDL075W	+	15	46667	4	322607
YDR259C	YML079W	binding enriched	4	975206	13	110549
YLR403W	YDR524C-A	?	12	926593	4	1489930
YLR403W	YOR094W	-	12	926593	15	503070
YOL004W	YJR123W	+	15	319243	10	652239
YLR403W	YFR031C-A	+	12	926593	6	220962
YDR259C	YGR141W	binding enriched	4	975206	7	771270
YDL005C	YAL062W	binding enriched	4	441661	1	32253
YJL127C	YBR021W	?	10	183259	2	282393
YLR403W	YJL208C	?	12	926593	10	40688
YLR071C	YLR304C	binding enriched	12	277002	12	736380
YDR423C	YDR224C	+	4	1318660	4	914514
YDR207C	YBR183W	binding enriched	4	866267	2	596590
YJL127C	YMR070W	?	10	183259	13	409890
YLR403W	YIL175W	?	12	926593	9	9341
YPL230W	YHR192W	-	16	115899	8	487244
YDR259C	YML100W-A	binding enriched	4	975206	13	70224
YKL185W	YLR285W	binding enriched	11	95382	12	707752
YIL131C	YLR355C	binding enriched	9	101508	12	838659
YDR207C	YIL096C	-	4	866267	9	182622
YLR071C	YPR154W	binding enriched	12	277002	16	834888
YDR259C	YDL241W	binding enriched	4	975206	4	20820
YDR423C	YAL039C	-	4	1318660	1	69120
YNL103W	YNL029C	?	14	428744	14	577989
YDL170W	YOR290C	binding enriched	4	157111	15	857702
YKR099W	YMR189W	+	11	637068	13	639052
YLR451W	YGL153W	binding enriched	12	1037423	7	216785
YGR116W	YLL023C	binding enriched	7	722586	12	98416
YOR174W	YLR438W	binding enriched	15	659174	12	1013138
YHR206W	YDR171W	binding enriched	8	513666	4	807184
YDR207C	YIL108W	-	4	866267	9	161932
YDL005C	YNR049C	binding enriched	4	441661	14	713339
YIL101C	YER099C	binding enriched	9	176278	5	358583
YIL131C	YHL019C	binding enriched	9	101508	8	68639
YDR463W	YHR028C	binding enriched	4	1387595	8	166206
YDR207C	YIL116W	-	4	866267	9	143506
YGL073W	YDR210W-A	+	7	370003	4	872770
YGR116W	YLR259C	binding enriched	7	722586	12	664143
YDR259C	YDL039C	binding enriched	4	975206	4	383033
YNR010W	YKL096W	-	14	643968	11	261491
YIR018W	YGR168C	?	9	384977	7	833917
YDR310C	YBR180W	-	4	1082722	2	590600
YIL036W	YGL028C	+	9	286547	7	442095
YPR086W	YOL016C	binding enriched	16	710619	15	295448
YPR104C	YIR001C	binding enriched	16	735028	9	356519
YHL027W	YNL057W	+	8	52049	14	516569
YOL004W	YCR061W	-	15	319243	3	226510
YJL127C	YDR017C	?	10	183259	4	480691
YOR174W	YOL067C	binding enriched	15	659174	15	202251
YDL170W	YGR172C	binding enriched	4	157111	7	843218
YMR021C	YLR178C	-	13	317791	12	513491
YMR037C	YOL021C	binding enriched	13	345460	15	283923
YGR252W	YPL101W	binding enriched	7	997528	16	360894
YOR110W	YOL055C	binding enriched	15	529594	15	225247
YLR403W	YJR030C	+	12	926593	10	485077
YIR018W	YOR019W	?	9	384977	15	369223
YBR112C	YKL078W	binding enriched	2	464320	11	289948
YDR253C	YIL046W	bound	4	964277	9	269612
YGL073W	YKL043W	+	7	370003	11	357298
YIL131C	YJL062W-A	binding enriched	9	101508	10	316851
YGR252W	YER012W	binding enriched	7	997528	5	178133
YER159C	YCL039W	binding enriched	5	491744	3	53763
YDR259C	YHR106W	binding enriched	4	975206	8	326112
YGR252W	YGR262C	binding enriched	7	997528	7	1017366
YBL103C	YKR093W	-	2	22806	11	616632
YGR116W	YMR052W	binding enriched	7	722586	13	379893
YDR423C	YHR137W	+	4	1318660	8	376479
YDR259C	YKR024C	binding enriched	4	975206	11	486258
YPR104C	YGR222W	binding enriched	16	735028	7	940363
YCR081W	YLR297W	-	3	256512	12	724238
YDL005C	YOR267C	binding enriched	4	441661	15	823727
YER159C	YJL088W	binding enriched	5	491744	10	269307
YPR133C	YFR057W	binding enriched	16	796594	6	269288
YKL112W	YDR098C-B	+	11	227667	4	648492
YNL330C	YML100W	+	14	18651	13	72272
YDL170W	YER104W	binding enriched	4	157111	5	367115
YIL131C	YER158C	binding enriched	9	101508	5	489717
YBR279W	YDR461W	binding enriched	2	761925	4	1385231
YGR104C	YGR118W	binding enriched	7	697906	7	727352
YPL254W	YMR046C	+	16	70218	13	361966
YIL036W	YGR020C	+	9	286547	7	527151
YNL330C	YCL043C	binding enriched	14	18651	3	49437
YNL068C	YJL034W	binding enriched	14	496995	10	382351
YOR110W	YJL104W	binding enriched	15	529594	10	227551
YJL056C	YLR133W	?	10	331752	12	409319
YDL170W	YOL005C	binding enriched	4	157111	15	315994
YIR018W	YOR383C	+	9	384977	15	1060748
YIL131C	YJL078C	binding enriched	9	101508	10	292658
YLR071C	YBR283C	binding enriched	12	277002	2	769679
YIR018W	YLR341W	binding enriched	9	384977	12	808101
YIL036W	YBL003C	+	9	286547	2	235593
YLR403W	YDR022C	?	12	926593	4	488367
YNL330C	YML038C	binding enriched	14	18651	13	203439
YDL005C	YKL096W-A	binding enriched	4	441661	11	259392
YDR392W	YIL011W	binding enriched	4	1259202	9	334131
YDR423C	YER124C	+	4	1318660	5	408202
YPR086W	YFR007W	binding enriched	16	710619	6	159829
YIL101C	YGR227W	binding enriched	9	176278	7	948208
YGR252W	YIR002C	binding enriched	7	997528	9	358905
YHL027W	YLR035C-A	+	8	52049	12	217173
YIL131C	YLR008C	binding enriched	9	101508	12	165830
YGR252W	YLR329W	binding enriched	7	997528	12	786887
YER159C	YNL006W	binding enriched	5	491744	14	620522
YPR104C	YKL016C	binding enriched	16	735028	11	407727
YDR362C	YOL025W	binding enriched	4	1197688	15	275948
YDR259C	YHR118C	binding enriched	4	975206	8	344974
YOR110W	YNL217W	binding enriched	15	529594	14	240821
YIL131C	YDL174C	binding enriched	9	101508	4	146707
YPL254W	YNL327W	+	16	70218	14	25610
YOR110W	YBL043W	binding enriched	15	529594	2	137074
YNL027W	YMR009W	+	14	580598	13	284371
YDR259C	YML074C	binding enriched	4	975206	13	120706
YIR018W	YBR042C	?	9	384977	2	321012
YDR443C	YGR234W	+	4	1347807	7	960503
YKL112W	YDL023C	+	11	227667	4	411921
YIL036W	YOR059C	-	9	286547	15	439582
YPR086W	YKL117W	binding enriched	16	710619	11	220649
YPR086W	YJR117W	binding enriched	16	710619	10	642687
YPR086W	YOR073W	binding enriched	16	710619	15	465657
YOR174W	YLR259C	binding enriched	15	659174	12	664143
YDR207C	YHL022C	-	4	866267	8	63559
YPR086W	YDL124W	binding enriched	16	710619	4	240728
YLR403W	YNL079C	-	12	926593	14	478865
YOL004W	YDL241W	+	15	319243	4	20820
YDR207C	YPR010C	binding enriched	4	866267	16	579390
YGL013C	YLR214W	+	7	470695	12	569597
YGL073W	YHR049W	+	7	370003	8	206827
YHR041C	YGR234W	+	8	189497	7	960503
YLR403W	YKL129C	?	12	926593	11	198258
YDR259C	YMR117C	binding enriched	4	975206	13	501570
YER159C	YPL240C	binding enriched	5	491744	16	97560
YIL036W	YJL138C	+	9	286547	10	154097
YNL216W	YDR276C	+	14	242930	4	1013559
YLR176C	YAL054C	binding enriched	12	509014	1	43951
YPR104C	YDR345C	binding enriched	16	735028	4	1163808
YCR084C	YOR204W	+	3	261381	15	723818
YDR259C	YJR052W	binding enriched	4	975206	10	532910
YEL009C	YPL171C	?	5	139340	16	226770
YGR252W	YGR241C	binding enriched	7	997528	7	975728
YOR110W	YJR055W	binding enriched	15	529594	10	539019
YGR104C	YPL129W	binding enriched	7	697906	16	305717
YOR174W	YPR107C	binding enriched	15	659174	16	741751
